beds,baths,size,zip_code,price,lot_sq_ft,bed_bath_diff,bed_bath_ratio,lot_size_ratio
3,3.5,2024.0,98107,1200000.0,1694.0,-0.5,0.8571428571428571,0.8369565217391305
2,2.5,1103.0,98107,780000.0,5500.0,-0.5,0.8,4.986400725294651
3,1.0,1460.0,98115,880000.0,5856.0,2.0,3.0,4.010958904109589
6,7.0,4260.0,98119,2300000.0,3600.0,-1.0,0.8571428571428571,0.8450704225352113
3,2.5,1660.0,98122,816750.0,2700.0,0.5,1.2,1.6265060240963856
3,1.5,1350.0,98107,750000.0,1193.0,1.5,2.0,0.8837037037037037
4,3.0,2949.0,98103,1610000.0,5580.0,1.0,1.3333333333333333,1.8921668362156663
3,2.5,1718.0,98117,900000.0,1268.0,0.5,1.2,0.7380675203725262
2,1.0,1370.0,98119,1000000.0,6084.0,1.0,2.0,4.440875912408759
4,2.5,1822.0,98199,1033000.0,1500.0,1.5,1.6,0.823271130625686
2,1.0,800.0,98103,690000.0,560.0,1.0,2.0,0.7
2,1.0,903.0,98146,312500.0,176853.59999999998,1.0,2.0,195.85116279069766
3,2.0,2140.0,98133,925000.0,9290.0,1.0,1.5,4.341121495327103
4,5.0,2970.0,98125,1450000.0,7961.0,-1.0,0.8,2.6804713804713804
2,2.0,900.0,98122,590000.0,8000.0,0.0,1.0,8.88888888888889
2,2.0,2600.0,98122,750000.0,3600.0,0.0,1.0,1.3846153846153846
2,1.0,1180.0,98106,419000.0,4386.0,1.0,2.0,3.716949152542373
1,1.0,564.0,98103,602000.0,4356000.0,0.0,1.0,7723.404255319149
4,2.0,1700.0,98125,891000.0,8001.0,2.0,2.0,4.706470588235294
3,3.0,1524.0,98122,875000.0,513.0,0.0,1.0,0.33661417322834647
3,3.0,1410.0,98103,1200000.0,1316.0,0.0,1.0,0.9333333333333333
1,1.0,831.0,98136,480000.0,30491.999999999996,0.0,1.0,36.69314079422382
5,3.0,3060.0,98118,889000.0,7006.0,2.0,1.6666666666666667,2.2895424836601306
4,2.0,2352.0,98107,1295000.0,4000.0,2.0,2.0,1.7006802721088434
4,3.5,2304.0,98103,1550000.0,4503.0,0.5,1.1428571428571428,1.9544270833333333
3,1.0,1450.0,98115,1125000.0,7200.0,2.0,3.0,4.9655172413793105
2,1.0,980.0,98168,475000.0,13939.2,1.0,2.0,14.223673469387755
2,1.5,1550.0,98112,1550000.0,7154.0,0.5,1.3333333333333333,4.615483870967742
1,1.0,704.0,98144,645000.0,500.0,0.0,1.0,0.7102272727272727
1,1.5,1425.0,98102,2200000.0,97138.8,-0.5,0.6666666666666666,68.16757894736843
5,3.5,4060.0,98116,2888000.0,3400.0,1.5,1.4285714285714286,0.8374384236453202
2,2.0,979.0,98199,470000.0,13939.2,0.0,1.0,14.238202247191012
4,2.0,1830.0,98136,950000.0,6000.0,2.0,2.0,3.278688524590164
2,1.0,1260.0,98133,626000.0,7440.0,1.0,2.0,5.904761904761905
2,1.0,1027.0,98115,300000.0,79714.8,1.0,2.0,77.61908471275561
5,2.0,3210.0,98115,688000.0,7578.0,3.0,2.5,2.3607476635514018
4,2.0,1760.0,98115,999950.0,4700.0,2.0,2.0,2.6704545454545454
2,1.0,860.0,98178,480000.0,4000.0,1.0,2.0,4.651162790697675
4,2.5,1560.0,98144,1110000.0,2400.0,1.5,1.6,1.5384615384615385
4,3.0,3110.0,98119,1500000.0,5715.0,1.0,1.3333333333333333,1.837620578778135
3,2.0,1440.0,98115,935000.0,6120.0,1.0,1.5,4.25
3,2.0,1500.0,98136,770000.0,5750.0,1.0,1.5,3.8333333333333335
3,1.5,2160.0,98117,915000.0,5080.0,1.5,2.0,2.3518518518518516
4,5.5,3100.0,98125,1375000.0,9450.0,-1.5,0.7272727272727273,3.0483870967741935
1,1.0,522.0,98107,325000.0,5000.0,0.0,1.0,9.578544061302683
3,2.0,1560.0,98117,920000.0,1170.0,1.0,1.5,0.75
3,3.0,3400.0,98136,1150000.0,8000.0,0.0,1.0,2.3529411764705883
2,2.0,1761.0,98115,665000.0,400751.99999999994,0.0,1.0,227.57069846678021
2,1.5,1076.0,98125,549000.0,1060.0,0.5,1.3333333333333333,0.9851301115241635
2,2.0,1217.0,98199,787950.0,1331.0,0.0,1.0,1.0936729663105997
3,3.5,1450.0,98126,670000.0,1467.0,-0.5,0.8571428571428571,1.0117241379310344
2,1.0,1000.0,98112,750000.0,4400.0,1.0,2.0,4.4
2,2.5,1124.0,98115,799950.0,1354.0,-0.5,0.8,1.204626334519573
4,3.5,3070.0,98144,1900000.0,5016.0,0.5,1.1428571428571428,1.6338762214983713
1,1.0,480.0,98109,275000.0,560.0,0.0,1.0,1.1666666666666667
3,2.0,1860.0,98105,1165000.0,3400.0,1.0,1.5,1.8279569892473118
2,1.0,740.0,98126,500000.0,6300.0,1.0,2.0,8.513513513513514
3,2.0,1440.0,98133,830000.0,9065.0,1.0,1.5,6.295138888888889
3,1.0,1340.0,98117,765000.0,6223.0,2.0,3.0,4.644029850746269
3,3.0,1700.0,98136,1275000.0,6882.0,0.0,1.0,4.048235294117647
4,3.5,2950.0,98105,1800000.0,5000.0,0.5,1.1428571428571428,1.694915254237288
3,2.5,4240.0,98116,2725000.0,9487.0,0.5,1.2,2.2375
4,3.5,3495.0,98144,2000000.0,4080.0,0.5,1.1428571428571428,1.167381974248927
3,3.0,2560.0,98112,1300000.0,2500.0,0.0,1.0,0.9765625
3,3.0,2040.0,98117,1000000.0,4000.0,0.0,1.0,1.9607843137254901
3,1.0,890.0,98126,575000.0,5200.0,2.0,3.0,5.842696629213483
3,1.5,1730.0,98115,870000.0,5000.0,1.5,2.0,2.8901734104046244
4,2.0,2400.0,98177,900000.0,8160.0,2.0,2.0,3.4
3,2.5,1270.0,98144,675000.0,924.0,0.5,1.2,0.7275590551181103
4,3.0,1830.0,98107,1352000.0,4000.0,1.0,1.3333333333333333,2.185792349726776
3,2.5,2470.0,98126,800000.0,4452.0,0.5,1.2,1.8024291497975709
4,4.0,2300.0,98115,1210000.0,5700.0,0.0,1.0,2.4782608695652173
4,2.5,1600.0,98105,699000.0,2336.0,1.5,1.6,1.46
3,2.5,2230.0,98178,555000.0,7944.0,0.5,1.2,3.5623318385650222
1,1.0,956.0,98104,870000.0,5480.0,0.0,1.0,5.7322175732217575
3,3.0,1872.0,98107,1050000.0,2475.0,0.0,1.0,1.3221153846153846
4,5.0,2030.0,98106,700000.0,5124.0,-1.0,0.8,2.524137931034483
4,2.0,1980.0,98136,785000.0,2242.0,2.0,2.0,1.1323232323232324
3,3.0,1180.0,98116,729000.0,1003.0,0.0,1.0,0.85
4,2.5,2630.0,98122,1340000.0,4500.0,1.5,1.6,1.7110266159695817
4,2.0,2010.0,98115,1100000.0,4275.0,2.0,2.0,2.126865671641791
4,3.5,3487.0,98136,2010000.0,9500.0,0.5,1.1428571428571428,2.7244049326068254
4,2.0,2570.0,98112,850000.0,3440.0,2.0,2.0,1.33852140077821
2,2.0,1440.0,98168,390000.0,8100.0,0.0,1.0,5.625
2,2.0,1131.0,98103,470000.0,18730.8,0.0,1.0,16.56127320954907
2,1.0,1440.0,98133,675000.0,7531.0,1.0,2.0,5.229861111111111
3,3.5,2010.0,98117,1111111.0,2208.0,-0.5,0.8571428571428571,1.0985074626865672
2,3.0,1073.0,98133,429900.0,118047.59999999999,-1.0,0.6666666666666666,110.01640260950604
4,3.5,3300.0,98125,1575000.0,6840.0,0.5,1.1428571428571428,2.0727272727272728
4,2.0,3040.0,98199,1665500.0,5272.0,2.0,2.0,1.7342105263157894
4,2.5,2500.0,98146,577000.0,8760.0,1.5,1.6,3.504
4,1.0,1810.0,98126,655500.0,5073.0,3.0,4.0,2.8027624309392265
3,2.0,1411.0,98104,699000.0,15245.999999999998,1.0,1.5,10.805102763997164
3,1.0,3960.0,98118,722500.0,10890.0,2.0,3.0,2.75
3,1.0,1000.0,98136,750000.0,9856.0,2.0,3.0,9.856
5,2.0,2300.0,98105,1266000.0,3315.0,3.0,2.5,1.441304347826087
5,3.0,2820.0,98117,1550000.0,7707.0,2.0,1.6666666666666667,2.7329787234042553
3,1.0,1620.0,98118,600000.0,3000.0,2.0,3.0,1.8518518518518519
3,2.0,1470.0,98136,875000.0,1232.0,1.0,1.5,0.8380952380952381
2,2.5,1088.0,98133,475000.0,33541.200000000004,-0.5,0.8,30.828308823529415
5,2.0,2160.0,98106,795000.0,7620.0,3.0,2.5,3.5277777777777777
3,3.5,3105.0,98112,2250000.0,2557.0,-0.5,0.8571428571428571,0.8235104669887279
2,2.0,1200.0,98122,699950.0,1247.0,0.0,1.0,1.0391666666666666
2,2.0,1240.0,98117,710000.0,583.0,0.0,1.0,0.47016129032258064
3,2.5,1550.0,98122,1065000.0,1131.0,0.5,1.2,0.7296774193548388
7,4.0,2300.0,98122,1095000.0,2920.0,3.0,1.75,1.2695652173913043
4,3.0,2466.0,98115,1299000.0,6030.0,1.0,1.3333333333333333,2.4452554744525545
2,2.0,1817.0,98102,2100000.0,1156.0,0.0,1.0,0.6362135388002201
4,3.0,1500.0,98122,1155000.0,3360.0,1.0,1.3333333333333333,2.24
4,2.0,2380.0,98144,525000.0,4500.0,2.0,2.0,1.8907563025210083
2,2.0,1524.0,98108,710000.0,6250.0,0.0,1.0,4.101049868766404
3,2.5,1370.0,98117,699500.0,982.0,0.5,1.2,0.7167883211678832
3,2.0,1449.0,98107,720000.0,939.0,1.0,1.5,0.6480331262939959
2,2.0,1140.0,98103,850000.0,1045.0,0.0,1.0,0.9166666666666666
3,2.5,1010.0,98118,615000.0,570.0,0.5,1.2,0.5643564356435643
9,5.0,3014.0,98178,835000.0,7908.0,4.0,1.8,2.623755806237558
3,3.5,1450.0,98118,580000.0,1081.0,-0.5,0.8571428571428571,0.7455172413793103
2,2.0,1248.0,98122,890955.0,912.0,0.0,1.0,0.7307692307692307
4,2.0,2600.0,98117,1098500.0,4224.0,2.0,2.0,1.6246153846153846
3,2.0,1328.0,98103,929950.0,839.0,1.0,1.5,0.6317771084337349
1,1.0,614.0,98109,369950.0,16117.199999999999,0.0,1.0,26.249511400651464
4,3.0,2481.0,98115,999000.0,8297.0,1.0,1.3333333333333333,3.3442160419185814
4,1.0,1420.0,98178,445000.0,5240.0,3.0,4.0,3.6901408450704225
4,3.0,2040.0,98117,1410000.0,5000.0,1.0,1.3333333333333333,2.450980392156863
3,3.0,1390.0,98126,1095000.0,5000.0,0.0,1.0,3.597122302158273
2,3.0,920.0,98107,690000.0,675.0,-1.0,0.6666666666666666,0.7336956521739131
4,3.5,1835.0,98103,1299950.0,1884.0,0.5,1.1428571428571428,1.0267029972752044
4,2.0,1840.0,98103,825000.0,3760.0,2.0,2.0,2.0434782608695654
3,2.5,3020.0,98177,1450000.0,7500.0,0.5,1.2,2.4834437086092715
3,2.0,2520.0,98115,1050000.0,4000.0,1.0,1.5,1.5873015873015872
4,5.0,2240.0,98108,965000.0,5624.0,-1.0,0.8,2.5107142857142857
3,2.5,1880.0,98106,725000.0,1282.0,0.5,1.2,0.6819148936170213
2,2.0,995.0,98144,850000.0,5000.0,0.0,1.0,5.025125628140704
2,1.0,730.0,98105,25000000.0,6200.0,1.0,2.0,8.493150684931507
4,2.0,1500.0,98133,947000.0,4471.0,2.0,2.0,2.9806666666666666
3,2.0,2080.0,98108,800000.0,6769.0,1.0,1.5,3.254326923076923
3,3.0,1425.0,98177,819950.0,1199.0,0.0,1.0,0.8414035087719298
4,2.5,3840.0,98177,2195000.0,52272.0,1.5,1.6,13.6125
4,3.0,2074.0,98126,812500.0,1999.0,1.0,1.3333333333333333,0.9638379942140791
5,3.0,3556.0,98115,2250000.0,6120.0,2.0,1.6666666666666667,1.7210348706411698
1,1.0,1100.0,98107,745000.0,747.0,0.0,1.0,0.6790909090909091
2,1.0,730.0,98106,545000.0,5150.0,1.0,2.0,7.054794520547945
4,2.0,1170.0,98178,390000.0,9216.0,2.0,2.0,7.876923076923077
4,3.0,2240.0,98118,625000.0,8691.0,1.0,1.3333333333333333,3.8799107142857143
4,2.0,1750.0,98115,855000.0,6380.0,2.0,2.0,3.645714285714286
5,3.0,2480.0,98117,1135000.0,5100.0,2.0,1.6666666666666667,2.056451612903226
4,2.5,1420.0,98103,760000.0,1800.0,1.5,1.6,1.267605633802817
2,1.0,990.0,98133,474000.0,3844.0,1.0,2.0,3.882828282828283
2,1.0,1520.0,98117,820000.0,4250.0,1.0,2.0,2.7960526315789473
5,2.0,2100.0,98108,599950.0,6000.0,3.0,2.5,2.857142857142857
3,3.0,1740.0,98136,1010000.0,5000.0,0.0,1.0,2.8735632183908044
2,2.0,1760.0,98108,750000.0,6150.0,0.0,1.0,3.4943181818181817
4,3.5,3018.0,98103,1795000.0,3600.0,0.5,1.1428571428571428,1.1928429423459244
2,1.0,2380.0,98108,640000.0,6061.0,1.0,2.0,2.5466386554621847
5,5.0,3810.0,98177,1180000.0,13939.2,0.0,1.0,3.6585826771653545
2,2.5,1048.0,98112,899000.0,834.0,-0.5,0.8,0.7958015267175572
3,1.5,1610.0,98122,1106000.0,4000.0,1.5,2.0,2.484472049689441
4,2.5,2213.0,98107,1075000.0,3367.0,1.5,1.6,1.5214640759150475
2,1.0,850.0,98107,813000.0,3056.0,1.0,2.0,3.5952941176470588
3,3.0,1280.0,98103,900000.0,2600.0,0.0,1.0,2.03125
3,1.0,980.0,98119,700000.0,4200.0,2.0,3.0,4.285714285714286
4,3.5,3840.0,98118,1250000.0,13939.2,0.5,1.1428571428571428,3.6300000000000003
2,2.0,1006.0,98112,650000.0,144619.19999999998,0.0,1.0,143.7566600397614
4,2.0,1450.0,98109,1185000.0,1000.0,2.0,2.0,0.6896551724137931
4,2.0,2140.0,98136,960000.0,4947.0,2.0,2.0,2.311682242990654
4,3.0,2480.0,98103,1605000.0,4000.0,1.0,1.3333333333333333,1.6129032258064515
5,2.0,2420.0,98117,960000.0,4080.0,3.0,2.5,1.6859504132231404
3,4.5,1760.0,98109,1440000.0,1008.0,-1.5,0.6666666666666666,0.5727272727272728
2,2.0,1170.0,98144,624999.0,588.0,0.0,1.0,0.5025641025641026
3,2.0,1730.0,98125,910000.0,8421.0,1.0,1.5,4.867630057803468
1,1.0,376.0,98199,1000000.0,10018.800000000001,0.0,1.0,26.645744680851067
3,2.0,1940.0,98107,895000.0,4850.0,1.0,1.5,2.5
4,2.5,3400.0,98112,2100000.0,6000.0,1.5,1.6,1.7647058823529411
3,2.0,1360.0,98125,830000.0,7680.0,1.0,1.5,5.647058823529412
2,2.0,875.0,98116,656500.0,901.0,0.0,1.0,1.0297142857142858
6,2.0,2230.0,98118,700000.0,5300.0,4.0,3.0,2.376681614349776
5,2.0,4190.0,98119,2300000.0,8500.0,3.0,2.5,2.028639618138425
3,2.5,2220.0,98117,1167500.0,3060.0,0.5,1.2,1.3783783783783783
2,1.0,830.0,98117,450000.0,1980.0,1.0,2.0,2.3855421686746987
3,2.5,2090.0,98108,820000.0,5000.0,0.5,1.2,2.3923444976076556
3,1.0,1210.0,98119,795000.0,6000.0,2.0,3.0,4.958677685950414
2,1.0,691.0,98102,998000.0,43560.0,1.0,2.0,63.03907380607815
3,2.5,1820.0,98118,690000.0,43560.0,0.5,1.2,23.934065934065934
4,2.5,3105.0,98115,1040000.0,7875.0,1.5,1.6,2.536231884057971
4,2.0,1680.0,98178,517500.0,7840.0,2.0,2.0,4.666666666666667
3,2.0,2495.0,98105,1250000.0,4000.0,1.0,1.5,1.6032064128256514
5,3.0,2450.0,98144,1270000.0,4980.0,2.0,1.6666666666666667,2.0326530612244897
4,2.0,2787.0,98122,1207000.0,6011.0,2.0,2.0,2.156799425905992
5,3.5,3310.0,98102,1637500.0,2943.0,1.5,1.4285714285714286,0.8891238670694864
5,4.0,3180.0,98105,2100000.0,3400.0,1.0,1.25,1.069182389937107
5,2.5,3350.0,98126,1275000.0,8317.0,2.5,2.0,2.482686567164179
2,2.0,1365.0,98122,799000.0,770.0,0.0,1.0,0.5641025641025641
3,3.0,1660.0,98117,1200000.0,7650.0,0.0,1.0,4.608433734939759
3,1.5,1880.0,98118,489000.0,6194.0,1.5,2.0,3.2946808510638297
1,1.0,580.0,98102,395000.0,4657.0,0.0,1.0,8.029310344827586
3,2.0,1270.0,98146,590000.0,11325.6,1.0,1.5,8.917795275590551
3,1.0,860.0,98125,699000.0,5400.0,2.0,3.0,6.27906976744186
3,3.5,1840.0,98117,1025000.0,1312.0,-0.5,0.8571428571428571,0.7130434782608696
5,3.0,2140.0,98125,850000.0,7244.0,2.0,1.6666666666666667,3.385046728971963
2,2.0,1437.0,98122,969950.0,1085.0,0.0,1.0,0.7550452331245651
2,1.5,1390.0,98107,759950.0,746.0,0.5,1.3333333333333333,0.5366906474820143
2,1.5,870.0,98115,700000.0,938.0,0.5,1.3333333333333333,1.07816091954023
5,4.5,2840.0,98112,500000.0,3200.0,0.5,1.1111111111111112,1.1267605633802817
3,2.0,2260.0,98107,877000.0,3880.0,1.0,1.5,1.7168141592920354
2,2.0,886.0,98116,660000.0,1037.0,0.0,1.0,1.170428893905192
2,1.0,1048.0,98121,760000.0,28749.600000000002,1.0,2.0,27.432824427480917
4,2.0,1800.0,98117,1100000.0,7455.0,2.0,2.0,4.141666666666667
2,2.0,1390.0,98116,954500.0,8509.0,0.0,1.0,6.12158273381295
3,2.5,2600.0,98136,1475000.0,8023.0,0.5,1.2,3.085769230769231
4,2.0,2640.0,98168,780000.0,8385.0,2.0,2.0,3.1761363636363638
2,1.5,1020.0,98102,765000.0,1249.0,0.5,1.3333333333333333,1.2245098039215687
3,3.0,2630.0,98115,1130000.0,3755.0,0.0,1.0,1.4277566539923954
4,3.5,2910.0,98144,1865000.0,4000.0,0.5,1.1428571428571428,1.3745704467353952
3,2.0,1580.0,98116,1000000.0,5040.0,1.0,1.5,3.189873417721519
2,1.0,885.0,98105,389000.0,154202.4,1.0,2.0,174.23999999999998
3,2.0,2100.0,98116,1325000.0,5750.0,1.0,1.5,2.738095238095238
4,2.0,2010.0,98105,1250000.0,9612.0,2.0,2.0,4.782089552238806
4,2.0,1480.0,98126,830000.0,6820.0,2.0,2.0,4.608108108108108
3,2.0,1560.0,98117,1180000.0,2400.0,1.0,1.5,1.5384615384615385
2,2.0,804.0,98107,465600.0,5000.0,0.0,1.0,6.218905472636816
4,2.0,2080.0,98105,975000.0,3850.0,2.0,2.0,1.8509615384615385
2,1.0,910.0,98117,800000.0,2000.0,1.0,2.0,2.197802197802198
3,2.5,1620.0,98106,875100.0,7500.0,0.5,1.2,4.62962962962963
3,3.5,1970.0,98105,868500.0,1125.0,-0.5,0.8571428571428571,0.5710659898477157
3,2.0,1720.0,98116,869000.0,6720.0,1.0,1.5,3.9069767441860463
4,2.0,1545.0,98103,1253000.0,4963.0,2.0,2.0,3.212297734627832
3,2.5,1710.0,98115,1190000.0,4814.0,0.5,1.2,2.8152046783625733
1,2.0,1141.0,98122,699950.0,17859.6,-1.0,0.5,15.652585451358457
2,3.0,1276.0,98106,520000.0,1187.0,-1.0,0.6666666666666666,0.9302507836990596
2,1.5,1978.0,98118,858000.0,5000.0,0.5,1.3333333333333333,2.5278058645096055
2,1.0,1060.0,98125,700000.0,8908.0,1.0,2.0,8.403773584905661
5,3.5,3220.0,98103,820000.0,4640.0,1.5,1.4285714285714286,1.4409937888198758
4,2.0,1170.0,98168,530000.0,9594.0,2.0,2.0,8.2
3,2.0,1770.0,98118,660000.0,5100.0,1.0,1.5,2.8813559322033897
2,2.0,1420.0,98107,690000.0,1232.0,0.0,1.0,0.8676056338028169
4,2.5,2980.0,98125,1445000.0,3618.0,1.5,1.6,1.2140939597315437
4,1.5,1630.0,98133,734950.0,7182.0,2.5,2.6666666666666665,4.406134969325153
2,1.0,680.0,98125,625000.0,8795.0,1.0,2.0,12.933823529411764
2,1.0,900.0,98168,409050.0,6030.0,1.0,2.0,6.7
5,3.5,3400.0,98109,3340000.0,4560.0,1.5,1.4285714285714286,1.3411764705882352
3,2.0,1300.0,98103,735000.0,2250.0,1.0,1.5,1.7307692307692308
2,2.0,1094.0,98122,675000.0,5250.0,0.0,1.0,4.798903107861061
3,2.5,1763.0,98117,1125000.0,2498.0,0.5,1.2,1.4169030062393648
2,1.0,940.0,98118,550000.0,3300.0,1.0,2.0,3.5106382978723403
3,2.5,1820.0,98103,990000.0,1595.0,0.5,1.2,0.8763736263736264
2,2.0,1200.0,98122,705000.0,1247.0,0.0,1.0,1.0391666666666666
3,2.0,1939.0,98109,1070000.0,13503.6,1.0,1.5,6.964208354822073
4,2.0,1780.0,98117,1181500.0,5000.0,2.0,2.0,2.808988764044944
3,2.0,2370.0,98119,1180000.0,4400.0,1.0,1.5,1.8565400843881856
2,2.5,1411.0,98117,830000.0,1201.0,-0.5,0.8,0.851169383416017
4,2.5,2360.0,98199,1750000.0,5725.0,1.5,1.6,2.4258474576271185
3,2.0,2630.0,98117,1290000.0,9702.0,1.0,1.5,3.6889733840304184
5,3.0,2700.0,98119,1025000.0,5670.0,2.0,1.6666666666666667,2.1
1,1.0,513.0,98121,315000.0,28749.600000000002,0.0,1.0,56.0421052631579
1,1.0,780.0,98106,500000.0,8960.0,0.0,1.0,11.487179487179487
4,3.0,2050.0,98136,920000.0,4362.0,1.0,1.3333333333333333,2.1278048780487806
2,2.0,950.0,98117,705000.0,1308.0,0.0,1.0,1.3768421052631579
3,1.5,1870.0,98168,500000.0,9975.0,1.5,2.0,5.334224598930481
3,2.5,1060.0,98117,765000.0,1124.0,0.5,1.2,1.060377358490566
3,2.5,1860.0,98103,1025000.0,1063.0,0.5,1.2,0.571505376344086
3,1.5,1420.0,98117,980000.0,6009.0,1.5,2.0,4.23169014084507
3,1.0,1390.0,98144,850000.0,3090.0,2.0,3.0,2.223021582733813
3,2.0,1096.0,98117,874500.0,43560.0,1.0,1.5,39.74452554744526
3,1.0,1100.0,98106,468000.0,4120.0,2.0,3.0,3.7454545454545456
3,1.0,1010.0,98178,475000.0,7100.0,2.0,3.0,7.02970297029703
2,1.5,1480.0,98118,948800.0,6000.0,0.5,1.3333333333333333,4.054054054054054
3,2.0,1890.0,98106,700000.0,6808.0,1.0,1.5,3.602116402116402
4,2.0,2500.0,98144,972500.0,4414.0,2.0,2.0,1.7656
4,3.5,2840.0,98108,925000.0,4000.0,0.5,1.1428571428571428,1.408450704225352
3,2.0,1608.0,98103,732000.0,1568.0,1.0,1.5,0.9751243781094527
2,2.5,1701.0,98112,1354000.0,1827.0,-0.5,0.8,1.0740740740740742
1,1.0,376.0,98199,1000000.0,10018.800000000001,0.0,1.0,26.645744680851067
1,2.0,1250.0,98116,160000.0,5183.0,-1.0,0.5,4.1464
3,2.5,1790.0,98117,1050000.0,1600.0,0.5,1.2,0.8938547486033519
4,2.0,1670.0,98106,650000.0,7260.0,2.0,2.0,4.347305389221557
3,2.0,1640.0,98136,900000.0,5100.0,1.0,1.5,3.1097560975609757
4,4.5,3228.0,98119,2050000.0,3600.0,-0.5,0.8888888888888888,1.1152416356877324
4,2.0,1720.0,98118,705000.0,4242.0,2.0,2.0,2.4662790697674417
4,2.0,2060.0,98168,575000.0,8762.0,2.0,2.0,4.253398058252428
3,2.0,1840.0,98115,865000.0,3432.0,1.0,1.5,1.8652173913043477
4,3.5,3180.0,98122,2485000.0,3375.0,0.5,1.1428571428571428,1.0613207547169812
3,3.0,1760.0,98125,670000.0,8160.0,0.0,1.0,4.636363636363637
2,1.0,1350.0,98115,799950.0,6600.0,1.0,2.0,4.888888888888889
3,2.0,1740.0,98199,1310000.0,3519.0,1.0,1.5,2.0224137931034485
3,2.0,1490.0,98107,900000.0,1050.0,1.0,1.5,0.7046979865771812
3,3.0,2380.0,98199,1385000.0,6172.0,0.0,1.0,2.59327731092437
1,1.0,815.0,98121,465000.0,20908.8,0.0,1.0,25.654969325153374
4,3.5,2900.0,98125,1337000.0,7470.0,0.5,1.1428571428571428,2.575862068965517
5,3.0,2370.0,98118,800000.0,5292.0,2.0,1.6666666666666667,2.232911392405063
4,1.0,2470.0,98178,770000.0,13503.6,3.0,4.0,5.467044534412955
4,1.0,1740.0,98119,925000.0,6000.0,3.0,4.0,3.4482758620689653
5,3.5,2610.0,98118,915000.0,3623.0,1.5,1.4285714285714286,1.3881226053639846
4,3.5,2015.0,98116,1240000.0,1886.0,0.5,1.1428571428571428,0.9359801488833747
5,3.5,3880.0,98112,2975000.0,6000.0,1.5,1.4285714285714286,1.5463917525773196
4,2.0,2280.0,98168,625000.0,10890.0,2.0,2.0,4.776315789473684
4,3.0,2570.0,98105,1555000.0,4480.0,1.0,1.3333333333333333,1.7431906614785992
5,2.0,2740.0,98103,1175000.0,2850.0,3.0,2.5,1.0401459854014599
2,2.0,1469.0,98115,900000.0,1762.0,0.0,1.0,1.1994554118447924
3,2.5,2860.0,98126,1630000.0,4500.0,0.5,1.2,1.5734265734265733
5,4.5,3370.0,98117,1975000.0,5100.0,0.5,1.1111111111111112,1.513353115727003
3,1.0,1300.0,98109,1000000.0,3520.0,2.0,3.0,2.707692307692308
2,1.0,780.0,98118,675000.0,8184.0,1.0,2.0,10.492307692307692
5,6.0,6990.0,98103,1880000.0,4703.0,-1.0,0.8333333333333334,0.6728183118741059
2,2.5,867.0,98115,679000.0,1753.0,-0.5,0.8,2.021914648212226
3,2.5,2120.0,98122,1365000.0,5120.0,0.5,1.2,2.4150943396226414
2,2.0,1163.0,98117,648800.0,583.0,0.0,1.0,0.5012897678417885
3,2.0,1740.0,98115,1070000.0,8309.0,1.0,1.5,4.775287356321839
4,3.0,1810.0,98116,1118000.0,5850.0,1.0,1.3333333333333333,3.2320441988950277
3,1.0,1177.0,98126,650000.0,6150.0,2.0,3.0,5.225148683092608
2,1.5,770.0,98116,550000.0,850.0,0.5,1.3333333333333333,1.103896103896104
4,2.0,1870.0,98199,1040000.0,5280.0,2.0,2.0,2.823529411764706
1,1.0,696.0,98115,305000.0,186001.19999999998,0.0,1.0,267.24310344827586
3,2.5,1380.0,98126,523750.0,1464.0,0.5,1.2,1.0608695652173914
2,1.0,1650.0,98106,630000.0,6650.0,1.0,2.0,4.03030303030303
3,2.0,1640.0,98106,700000.0,5145.0,1.0,1.5,3.1371951219512195
3,3.5,1360.0,98103,700000.0,1248.0,-0.5,0.8571428571428571,0.9176470588235294
3,1.0,970.0,98177,625000.0,8160.0,2.0,3.0,8.412371134020619
5,2.0,2180.0,98122,950000.0,8100.0,3.0,2.5,3.7155963302752295
4,3.5,2970.0,98103,2080000.0,3751.0,0.5,1.1428571428571428,1.262962962962963
4,2.0,2340.0,98103,1800000.0,4560.0,2.0,2.0,1.9487179487179487
3,3.0,1420.0,98115,950000.0,6037.0,0.0,1.0,4.251408450704226
3,2.5,1520.0,98108,818000.0,2814.0,0.5,1.2,1.8513157894736842
2,2.0,1242.0,98122,769950.0,742.0,0.0,1.0,0.5974235104669887
4,3.0,3410.0,98144,1850000.0,7389.0,1.0,1.3333333333333333,2.1668621700879767
4,1.0,1150.0,98118,575000.0,5665.0,3.0,4.0,4.926086956521739
3,2.0,1170.0,98144,740000.0,979.0,1.0,1.5,0.8367521367521368
3,2.0,1360.0,98125,850000.0,8100.0,1.0,1.5,5.955882352941177
2,2.0,1200.0,98125,620000.0,1948.0,0.0,1.0,1.6233333333333333
4,2.0,2680.0,98177,950000.0,6035.0,2.0,2.0,2.251865671641791
2,1.0,670.0,98126,510000.0,6300.0,1.0,2.0,9.402985074626866
3,3.5,1240.0,98116,690000.0,1164.0,-0.5,0.8571428571428571,0.9387096774193548
4,3.0,2940.0,98126,1250000.0,4000.0,1.0,1.3333333333333333,1.3605442176870748
2,2.0,1187.0,98115,750000.0,1093.0,0.0,1.0,0.9208087615838247
4,2.0,1488.0,98115,750000.0,3920.0,2.0,2.0,2.6344086021505375
